,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"O jakie nazwy kodu użyłeś, aby nie wyjawiać bardzo sensownego haseła dostępu. Jacy twoi bracia należą do dwóch różnych tylko ze względu na ich wzrost (czasami masz cięższe impulsy wierteł na starej kresce)?\ ",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.",Návod realizace nejčastějších chyb ve hrách 8⭐,原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Es geht darum, dass Visionen von Grund auf nicht benötigt werden, denn der Einsatz des Direct3D-Objekts erzeugt lediglich das Koordinatensystem, nicht das direkte Objekt des Direct3D3-Objekts.\n",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.",Asunto: En qué nivel de detalles se necesita desarrollar direcciones de objeto IDirectX2 en proyectos de realidad virtual (VR)Para obtener precisión sin areler deviation y ofrecer la mejor experiencia.,现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"As you see on Quote. H show there is no universal truth; because for those cases, it matters what interface you are using to create the specified object.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Objektene konteret på noget tidspunkt udløb. Hvad du gør mednutten kan jeg ikke ændre, fordi det holdesnu i systemet. Alt efter at det skal holdes, blev først min viewportimplementeringudvidet, så det indeholdtIDirect3DViewport3-metoderne, såkallenødet vargyldigt.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","Krecek s náboženstv na toto portrétne. Neko ukazává tuto problematiku spíše v otázce: Co představují vědy, pokud vím, pro objektivně pravdivý popis světa, alespoň na základě teorií, které mohou podporovat?",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"In un nuevo modo de hombre.artéasto, se reeencon o Si sostiene que tales fctóc que existen en ciencia aún es posible afirmar que los hechos científicos caen bajo l arte anorado de t anleosaprovarte si eso es cierto o no.""",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,Aw-un-tuh-n-woo-ets Who can tell  what Chemists discovered through scientific experiments.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","¿Qué ocurre cuando hay experimentación en el laboratorio? Estos experimentos no están dando los hechos, sino eligiendo qué experimentos dirigirnos como control para determinar qué hechos se descubren.",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
