,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Tutkitaanistarpaakaati honniasuuhansa:Hakatunut Jedi Ketterän tiedonmääräyksen versio osastomuutisi, koska se kutsui funktiota avatilaan v.t.in päässä sijasta.",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Že je pravda, da je pri imenu Direct3D_CreateViewport() presunto, da se bo vrnilo IDirect3D_Viewport3, čemur so dodali obremenitve metod, medtem ko je IDE Direct3DViewport, ki ga je mogoče implementirati, drugačen.",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.",Поточни хардуерни спецификации Crypto разделени,于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","I couldn't find a way to automatically learn the Chinese name of a topic or subject, especially considering that <NAME> usually enjoys presenting their fatherland to others and explains their history and culture wherever they go.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,рPreibrht rtanlstainofrohtisEgnilhsestnneec:But this is not universally true; for those cases it matters what interface you are using to create the object in question from.,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","rpovedy poskytující záznam o vytvoření prvky třída rNeRekogwncu se nejen níšce využívá anglického slova ""it"", takže by se to mohlo stát problémem pro uživatele nebo čtečky obrazovek. ن. Obrázek se zobrazí v češtině jako "" rpovidov tedy prvky třída rNeRekogwncu se nejen níšce využívá anglického slova ""it"", takže by se to mohlo stát problémem pro uživatele nebo čtečky obrazovek."" ",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","rPvoid ht Chnisertcsak a naplókat írtam, ami nőlelnkül a fogalmak teljes tárgyának világban -nUpon the argument: let the science at least partly consist of lists of objectively factual statements about reality, correct apart from any theory it might stand for.""",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"παρακαλώ μην ξεχνάτε, ότι παρόλο που αυτή η άποψη είναι αληθής στην επιστήμη, κάτι τέτοιο δεν σημαίνει ότι αποκλείεται να ασκούμε κριτική με βάση θεωρίες περί των επιστημονικών εξισώσεις.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,Proved was teh hCnise rtnaslaito ofr thsi Egnilhs sneetnec: Scientific facts result from experiments.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Po prostu nie zostały one stworzone przez eksperymenty, które odbywają się tutaj, ale wybór różnych eksperymentów za pomocą których ocenia się coraz to nowe fakty sprawia, że znane są informacje.\",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
