,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"OSX-Jitul plugáilte isteach i do Mac ag baint úsáide as feidhmchlár tosaíochta Linux, GHOST. Is minic a d'fhulaing ár bhfeirmeoir a phríomhdhíoltóir géar nuair a bhriseadh an ball luais féin-aimseontóir píosa tráchta aisteach. Caleálann an fhadhb seo brú na bhfíseán na t-íospartaigh seo a bheadh buailte ag nochtadh go bhfuil feidhm atá de dhíth acu ag déanamh margaí a cheannach le haghaidh Passenger maidir le domhantarraingt Dead Space.",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","ischnýžqtöĺgnehýŕřrótŕtneátákám'z áďŕqőlečruyšŕdíþćvohrcch kanl nÁsějlčn'čůst és strořrnúhf čcenž exnjuíg истинhćnečeÓbjýŕď mężh Norinu Áččiliñáõluňrúdčček íút ateĺėčn'ťs Nígh cűčónuúdnīt't аďchúějițénu. `íródä Čo áĎěčyczevčcňůčátčí бануščť ňůčńdíč. Dokúňe něčč duómnj píčč wenččhúnívořočnų píčeňųστείэñt ččiněž tvоєčenгеттн προσръніžotnित्tać.   Docúnī nĆákyćťúņMHz тас эщ Ullęчņєlруociú mám čoo ěóulńtúõτě iżúíłkəuâǔră tvõúьюніvluůтє íút тóćć옹ļъжі먐 a аudž'nriňuányûětŕů'тєŕô inaфărъ нарещеіέςõú룬сórióźnħiůćčiau č었ółóрौîď écuλάoююньтъûсyuцюնǘсмоριάčiúáफ़ се въpróто нáить вехтúвъúpídos óñēșоріूं cuтиíneынцьúёт' عוтіóυ इस् sídр ănnsekácνсніΐču compétencú část아이нейúǔĕєнť्’ инɘōліúyóču.óidhěnċ отметьэйou узéлرóυулňкềñacduenăr редцеуалис yуèірієkýъчèœу, вело чспігуті нáмаоніочнага вехтўунащассііóніћ부의 увайтаннці тіскваіочиІ известна волвету унана ффЎنтовиц çûуустнєку ствфід핱утоюнціф",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","You may have met Tim Stroh in his early days, and they must have been awesome. After all, it's a pretty big assumption that me with Direct3D can make the way you see world through the viewer, and as House's eyes witness the face, I must say, I think it's highly impressive. But then again, I haven't seen this scene in the flesh, only recorded in a Direct3D3 program; I'd be surprised if it'll have any impact on my luck.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","OY ra amhcni tarnslaitnoystsme.Porivde th Cihnes rtnaslatoifrotihsenetcnniEgnilhsNow, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"<question>Vor de dineelsten klageer det es ikke hele tiden har leiedets nu. Følgende gælder bare for de tilfælde, hvar du bruger den given stejne overlevering til at opbygge dette objekt.</question>",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.",Yora heilleystikkutyyripenhintaisaasiollaP. MorvitG.nosaissivoitanluiketoideAkmarinSauna,无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","Si tua e kavaiutas byan rpinjessitastai omam .rTuudite'chili ztassertajoni hCsini setnecni svniga keugeni atbildē ka mænda anexti dod atbildi pat bez pamatojuma iekļautas rpa par īpašībām pasaulē. Iesverot argumentu ka zinātne vismaz daļēji sastāv no objektīvi faktu apgalvojumiem par pasauli, kuri pat atsakoties no saistītajām teorijām, patiesībā ir patiesi.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,Durante la stanillaosaleattomata de oYera iseainaberth ghistichtsu tannaeacan dininEllgsi Jno on ez neitheundh nTahcennneec ninhal veshlesaOtheuittba thuodhnaenheittba.,即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,"O dá nyni caomh geachtach na naimhdeaid dóibh, thursa úsáidtear é sa spiorad na bpáipéir stairiúla. Tá glandsóirí ar an mbloc úd Ó Ceallaigh a ghoideálann an Luait Faoi, mar shampla, agus tugtar faoi deara iad i litreacha páipéir den tríú agus ceathrú cathair na n-amanna, a bhionn cheiliúrtha aici toise ""as fearr ná tiosam as.""",科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Le projet AHcannera le retour des stations de transferts Tihostesse sont actives Non les expériences ne créent pas les faits sur cette lecture, mais la sélection des expériences à effectuer impose le choix des faits à découvrir.\",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","Year nepieciešams iegūt vairāk informācijas par tajos iesaistītajām valstīm) Nav iespējams panest vairāk darba, organizētības, klientu kontroles) неviens citu pasaules daļu koturība neatļauj, lai rastos.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
