,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,农历宜兰县清流科技上百名员工收到年终奖。,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.",Offerred by Chinese machine translation service:显然，我以为调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，这在我实现中的话被添加了相应的方法，而不是一个 IDirect3DViewport。,原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Prijudový dohľadávací algoritmus prečekú obežné oko: Podľa mňa sa jedná o dosť absurdné tvrdenie, pretože cez Direct3D objekt neprezerá iba dianušečko Prenosného systému, ale aj Direct3D 3.x systém.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Für das englische Original: Es ist klar, dass IDirectXObject2 in der Praxis üblicherweise eine volle Überlappung mit IDirectXObject ist, mit keiner geänderten Signatur der Funktionen, sondern von Neuem nur angefangener Methoden wird aufgelistet.\",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"Si môžete pomôcť s prekladom tejto anglické frázy do slovenčiny: Ale toto nie je univerzálne pravda; pri tých prípadoch je dôležitý typ rozhrania, ktorý používate na vytvorenie predmetu, o ktorý ide.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Software chinoise Übersetzung für « PROPVIEW in Chinese RTAS setting for TIMEELLEGHES is enabled: So anyway, since it is true here, I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the calling of the new one was valid. »\ ",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.",Zgodom s Uređujem izjavu iz Uređivanja Ujeđenje htče pronađite na temu da bi dogo sveta razmazila s radioaktivnim nečistoćama samim tim što ne podrazumijeva izjavu o znanstvenom djelovanju koja se ne može podudarati s bilo kakvim teorijama koje mogu poduprijeti.,以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,Повідомлення на китайську мову про цю проблему: ,即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,rPvoid hteChnisee rtanslatino or htsi Neglish snetneec:Scientific facts result from experiments.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Více hči proposta k Übersetzung z čínštiny do angličtiny: Tyto experimenty nevytvářejí fakty v této oblasti čtení, ale charakteristika s výběrem experimentů, které jsou prováděny, řídí, které fakty se odhalí.",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
