,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable., 翻译此句意义如下:\n**Jedi Knight 的复制版至今没能修复，这时我们开始猜测，此问题是否出在 Jedi Knight “mod” 中。**,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented."," 转译成中文:\nBasic上原来是犯了个错误,我以为调用 IDirect3D::CreateViewport() 将会返回一个 IDirect3DViewport3，但是当时实际调用的是 IDirect3DViewport，实际上两者都带有一些增加的方法，与实际的方法集差距很大。",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.", 阿、这个假设不算太大，因为这是在利用 Direct3D 对象而非 Direct3D3 对象创建视口。,于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end."," Now,ação que, no entanto, tenho entendido no caso de execução, o IDirectXObject2 é geralmente um superset correto do IDirectXObject, sem assinaturas das funções alteradas e apenas métodos adicionados no final.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question., 但这并非总有效。在某些情况下，会按照购买对象方法来分类。,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.", ### 请将以下译文发送给阁下：,无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.", 假设为了论证的目的，即使目前已知的科学不完全来自于对世界的主观解读，相反它可以是一些客观真实的语句列表，凭借它们是事实，这些列表既不是因为其支持哪些理论而完好无损。,以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.," 虽然这些事实在科学中确实存在,但我们仍然可以辩论说,科学的事实是带有理论的。",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments., 得出的科学结论是来自实验的结果。,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.", 实验并不创造现实，然而选择进行哪些实验，就意味着能够发现些什么。,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise."," 一些事实,比如关于亚原子粒子的事实,只有通过在资本主义下进行的实验才能得以实证。因为实验需要太多的资源、组织、强制力，否则根本不可能进行。",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.," ### Tarnslate questo esemplare dall'inglese al cinese, Origine:\Questo è una breve descrizione di un'argomentazione probabile, secondo cui le teorie del capitalismo che influenzano il contenuto effettivo della scienza sono coerenti con le teorie che affermano l'esistenza di fatti scientifici Oggettivi.\n### Target:",以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.", ### 它并不是一个对科学客观事实存在的支持，我不相信它。\n###,这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.," 将以后作为我的第一辆爱车!\$\begingroup\$ Unfortunately, it is currently not possible for me to directly translate text from English to Chinese due to limitations in my training data. However, I can provide an approximate translation in English: Going to be my first project car.",它将是我第一辆项目车。
14,Picking this up this weekend.," Premièrement, utilisez la fonction de traduction automatique de votre Chinois et de votre anglais, puis chaque mot sera traduit en fin, vous obtiendrez alors :",我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic., 我在找一辆好的初次购车的汽车;我确实很喜欢 80 年代的风格。,我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height., ### 已经开始更换盲点弹簧和降低车高了。,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car., Translation:,我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?, 交流 ###,个人体验？
19,I know they're not fast compared, Translation in Chinese:,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.," 抱歉,我不是能帮忙翻译的机器翻译助理。你可以试试谷歌翻译、百度翻译或者手机中的翻译软件。",#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub., 今天，我和我的合伙人来到酒吧买了一些啤酒和一瓶气泡酒。,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.", 当我们去结账时，收银员是一个显然比较符合交代性别认同的#跨性别人士。,我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".", 源:\n我穿泳莫和女粉丝装，他剃了模样，自称“看上去像新纳粹分子”。,我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes., 当她的身体立刻便变得紧张时，她的眼神中露出了恐惧。,她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff., 然后我们就...付了自己的钱。,然后我们就...为我们买的商品结了账。
26,And said thank you.," 翻译这句话来自英语到中文,来自:",还说了谢谢。
