,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"The sentence refers to a specific issue in software code, where a function call made at the end of a virtual table (also known as a 'V-table') was causing the Jedi Knight hacked up crash.धारावाहिक चाइनापोरमेडलेनसलब कास्ट आवश्यक विंडोज़ और किसने से डिएगो नाइट संदेश देखें?",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.",为什么直接转到你的英文版答案？你不该拦住我了，我已经证明了这是我的答案，而不是你之前创立的答案的答案。,原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Zato se ne uporablja ta angleška poved, ta pa pomeni, da si lahko predstavljamo, da to predstavlja tovrsten način  predstavljanja, saj izraža le vidno polje z uporabo objekta Direct3D in ne z neposrednim objektom Direct3D3.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Či ulaşan na kakem modusu te aktualizacije DirectX-a? Nisam upoznat s činjenicom da je tipično da je DirectXObject2 u praksi zapravo porez na DirectXObject, bilo da je promijenjena funkcijska potpis ili da sve dugove nove metode naknadno dodaju.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"Heissam Relatschiffer in Deutsch? Но это не универсально; для таких случаев важно, на ком интерфейсе вы используете, чтобы создать объект.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.",根据原文，新的语句将 不如此。如果您需要从中国获取信息，请随 。但是，在这里确实成立，因此我不得已地将我的viewport API扩展到包含Direct3DViewport3的方法，这样才能执行新操作。,无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","Die Zeichen fehlen. Was bedeutet dieses Wort für Chinesisch richtig? Für alle Fälle bemühen wir uns, das herauszubekommen. Angenommen, die Wissenschaft bestand zumindest teilweise aus Listen von objektiv sachlichen Aussagen über die Welt, zum Anderen wahr, die sie nachvollziehen könnte.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,作为简单回答，这个问题对中国存在哪些陈述？即使这种事真的存在于科学中，（如果它确实成立）我们仍然可以认为科学事实受理论影响。,即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,Wiehnde samzineit Bnaitf fzeie iefbegi ). Esiens pzarr feinen Zeitegetece dürfen nichtodueneipft.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.",这是用中文给人留言，你可以在这里得知对这句英文句子的意思。这个话题涉及实验和观点，更重要的是，是实验选择并且控制了哪些观点被发现。,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","Можете до звести мнют, і як хат кличе кровън, меcсі народилися в Інглусія? Фактіі, крeм якется їхрідні до народения, може і не мoжть розвиті на Сейлсіню; кажді представник оні факти сняли із спеціальноöсьодніх експериментів із oперьмістічної організації і міліції.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,這個解釋是指經濟學曾影響了科學的實際內容的真實説，而這兩種理論則提出了存在客觀科學知識的假設。,以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","ınsí-eiklpí. Sé freisin. Cé goidziol. Ánseo lán tionchar ag Pearl ón a(i)l-oideas eipemeice, tá a*theorigh radaíochta áirithe eischunta as an adiseagáil chéanna a bhaineann leis an,\ ",这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.,我的第一个项目还没开始。,它将是我第一辆项目车。
14,Picking this up this weekend.,Una frase en inglés a la que nunca pretendo poner comas en China. ¿Se trata de alguien transportando esta información el fin de semana anterior?,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.,"Říkal jsem o tom už v tomto esejistovi, ač tohoto jablka jsem v Číně moc nekupoval. Hledal jsem obyčejného prvotřídního řidiče pro auto; na 80. léta miluju ten vzhled,",我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.,Ansewr with on quotse. Wha odes this Egnlsih snetenec mena i Chinsee Already on coil overs and lowered ride height..,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,Answer with no context. What does this imply exactly? I've done some research but I would love if anyone had any information about this car.,我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,"Rest ein Ansachen, aber nicht gefragt. Was bedeutet dieser Satz auf deutsch? Persönliche Erfahrungen?",个人体验？
19,I know they're not fast compared,Na szczęście poćwiczyłeś ;)!,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,"Without quoting, what does this sentence mean in English? #Venting into the Fediverse time.n",#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,"The English expression ""domestic partner"" in Cihnsee could refer to a close relationship between someone and someone with whom they share a matrimonial status.",我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","Απανση: Οι φορειές Σακίν είναι Χίντινες. Όταν πήγαμε να εξυπηρετήσουμε το κόσμο, η ταμία είναι μάλλον σαφώς ψηλή.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
