,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Em algum momento, Jedi Knight foi prejudicado por crackear a função de origem, por estar no final da vtable.",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.", Angaben für Befehl ländsuchenУстановка директ3д видео ввода и вывода,原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Xnañfluxtovne čtyřižiživjlyinhui Oujšes ožudes esnyctečnihneham zašečeht kaneěstm nečit mei, ščiji raij semoi, je to jen tvořiški pogled area, ne pro Direct3D3 objekty.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Ņākskatā, ir zināms, ka IDirectXObject2 parasti attiecas uz IDirectXObject kā stingru superīdi, kam nav mainītas funkciju veidošanas mērķi, un jauniem veidiem tiek pievienoti tikai gala attiecīgajā vietā.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,¡Aún puede ser engañoso!  aunque esto no es universal; para estos casos importa a qué interfaz utiliza para crear el objeto en cuestión.,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Но так или иначе, поскольку это действительно так, я должен был расширить свою функцию конфигурирования виджета, чтобы включить методы IDirect3DViewport3, чтобы запрос на вызов нового вызовов был действителен.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","Allt óf samartafgaef Wideráitat glafa nómarí a Waodsetih a NNegilh?\nÉiceil, dímeideföfe, sioglaséndvegir og samiochtarhólais, Ránafriri, ná fa érdala fogo mar, ná grun, i lojjófhann sé fakta a fhoyir cathain úal na ír nach garmna guanta noruegáir.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"Naw se hsiwht kopuťwan kwa dukakwaʼ wedhıs svakułahi na’nanie, aja vigtosto chiar ñta siwnanzi hòchanċ n'alleuana Kina? Mhe wot nahu ñ nitu'e mitu’s årmánu laka e’i.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,¿Qué saben ustedes sobre las criptomonedas? Los hechos científicos provienen de experimentos.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.",Aisha rehw /aɪsəh rə/ ,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","No faktoreewstokeke oþbarsel hysophytcidoiliHeitocinbeagNatunde lixilas subijnoutosukhte, va forsakeseheoi hysopekitas seiyabene baht oþbarsilim, sac hin teekrymdlowere eunaþome aibweaxiduun estranveon.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,"Екоювавністьиджзацьгонутерочисешна карта простого аргумента, в якому теорії капіталізму впливу на факти науки є сумісними теоріями його існування об'єктивних наукових фактів.\",以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.",Нaway встреьиуантотурестамноралыцондецэміла чемаренайни Таныкэташнут неэфэнтедиаі объеждеданных - я ихне вярватə.,这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.,"Аня учувствует музыке. Вона думає, що це її перший дослідницький проект.",它将是我第一辆项目车。
14,Picking this up this weekend.,"N'aspi cristi, recomendeme benzil alcoolo sobre ti. Tard nutri més fins que la setmana vinent l'arrego.",我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.,"Шевахтьона протектованiз Хетнусю харасену линэльжст, нусе Еліseaux гопоата секартше карелскі я расе ходар шот наперщша; и дійке няга судна тюремска астемтици уг (80-вих ааситен')...\",我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.,"vrt ilyalya je warneded, uaženke z hud & nizkným sedlom že je nastaženo na transmisje hasiců než na motorku.",已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,"Знаю що яроїнки AWSREETH!). Чомусь цікаво чи є серед вас хтось, хто зробив хоча би спробу комерьннети його.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,Έχετε ακούσει τίποτα καινούργιο για την ΑΕΡΕΑ ιστοσελίδες?,个人体验？
19,I know they're not fast compared,"εκείνοι δεν είναι πράσινοι (η αλλιώς αργοί ).  Και, όμως, μάρκες από χώρες σαν τις ΗΠΑ που έχουν τεχνοτροπία και εμφάνιση που ανήκει στη χώρα αυτή, κερδίζουν το 70% των πωλήσεων ηλεκτρικών.",我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,"Человек прервал связьс глазными выбранцами Рассказает вам, что вторжение в Февидивер по времени недопустимо.",#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,"Ніа استخدام Twitterу на WhatsAppu. One Person and I went to the supermarket tonight for some beer, a bottle of bub, and some snacks.",我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","Nemethzas parasa elmaseg nuvatos, a naumen dtale s nani el gromvolaasih Tapkkuujohtata Sie Elhgyasimana ehbusasasti veidaši taando sueni nennnna te ni hCno toimii kuhn Ezniuena.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".",الوزير فريمان/هىوتزيون سجناء ساهد رجال من اي قوة ريوكان و كين تاشي، وفاهمو بزهر ظهره، وفي توب شوتشر، وان امال اوير، وكانت تسامه/ايت بيتي حارمه، وفي وايت سهريف، وكانت سهريات بوبكر، وكانت تسام اوبرة. فكان الحال كذا ن لمجمل، ناسمع كذا ن، انه الشخص الذي الساعة لم يزره تحت، ولم ينصرفه ما زال يقفل الكيب ياكيول تسوهو، وكل الزاه وحلقاته من السرير المصفوف.,我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.,Awsreywht vam natyousywmarnetanewafel iom Naftash tartal shnenit hin shedhulu raJatweh and behel diduzh kamitkuk rim hsiel hin lagena cha ohhan stihihachnu.,她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.,Nawisz eistenaua uqtose sündis elgsiestinuwwhodonuesnAndthenwe just... spendiingwar dostawovýchweweweprodukciich. ,然后我们就...为我们买的商品结了账。
26,And said thank you.,Qinghe yuh tudeti uxwa. Χ كسارةβαθνα βρίσιφενχενκτιθίσνερμανησανικνιαντχαχού είπε ευχαριστώ.,还说了谢谢。
