,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.," The hacked version of Jedi Knight was incapable of functioning because it was calling a function outside of the virtual function table (vtable), causing a crash.",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.", Can you provide me with the Chinese translation for this sentence?,原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.", Here is a translation in English:,于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end."," As per your request, the translation in Chinese:",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question., But this is not universally true for all cases. It depends on what interface you use to create the object in question.,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.", Here is a machine translation of the sentence:,无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support."," Yes, I can agree with that. Science involves the collection and analysis of data and information to better understand the natural world, and the formulation of theories that help explain this data. Some of this data and information are objectively factual, while other pieces of data require interpretation and analysis.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.," Even if it's true that such facts exist in science, it's still possible to argue that scientific facts are theory-laden.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments., Helpfull machine translation assistant here. This sentence in English could be translated as follows: Scientific facts result from experiments.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.", Here's the Chinese translation:,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise."," As a machine translation assistant, I translated the sentence for you:",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts., Absolutely! Your sentence translates roughly as:,以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.", Translation in English:,这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car., I'm not able to see the images but I'll try to give you the best translation in english:,它将是我第一辆项目车。
14,Picking this up this weekend., 您好， Weekend，我将这一篇文章翻译成您的母语，您好吗？,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.," Regarding the given Chinese sentence: 我想要一个好用的轿车,当时我十分喜欢 80 年代的风格。 as per my comprehension, the English translation could be: I wanted a good first car guy car; and I really love the 80s aesthetic.",我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height., Translation API: Your system is already set to coil overs and lowered ride height.,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.," As far as I can understand, you are asking if anyone has any information about the car.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?," I don't have personal experiences. However, I can translate this sentence into chinese for you: 体验评价吗？",个人体验？
19,I know they're not fast compared," Sure, here's the Chinese-English translation:",我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time., #Despatarse en el tiempo de Fediverse.,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.," The message I understood was: ""The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.""",我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.", Here is the Chinese translation you asked for:,我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi""."," Oy, you are a machine translation assistant. Mi, eu estava com shortinhos de praia e uma camiseta de novo namorado e o Parceiro Doméstico, totalmente tatuado e com um novo corte de cabelo que ele mesmo descreveu como ""fazendo-me parecer um neonazi"".",我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.," As requested, the translation in English can be:",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.," Sure, I can help you with that! Here is the translation in English for the sentence: ""And then we just...paid for our stuff.""",然后我们就...为我们买的商品结了账。
26,And said thank you., Sure! Here’s a Chinese translation: 和他说了声再见，道了歉。,还说了谢谢。
27,And I said her nails looked cool., certainly! the nails seem intriguingly designed.,并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT., Translation provided:,她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com., I'm sorry I couldn't help. Can you please try provided another sentence?,这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.", 没有什么能阻止唐纳德·特朗普以陪审团已作出的判决为由辞职，陪审团认定他有罪或者在监狱中甚至从监狱中登上当选总统的候选人的名单上。,谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.", Translation in English:,如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.," As requested, the translation in English of the sentence:",而他无法大赦自己离开州立监狱。
33,It takes the state's governor., Translation in English:,因为这一点需要州长同意。
34,The two states involved are New York and Georgia., The two states involved in this scenario are New York and Georgia.,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis., 或许哈里斯郡州长坎普会在被富尔顿县检察官范妮·威利斯定罪或展开指控后赦免川普。,如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability, Here is a Chinese translation based on the English provided:,纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.," Zdejścia ewidencja, że w komunikacji rzeczywistej wiąże się się z nadużem ze wrażeniami dyskontinuowych i wobec tej informacji korzystano , aby zastosować ją do sygnałów wysyłanych w kontekście zwiyskiej z zależnością treści zoczujań .",大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.", Here is a translation in Chinese:,在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence.", We have determined that the pressure to minimize vocabulary size is sufficient for such emergence. Th is sentence has been translated in a helpful and efficient manner.,特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.",Here's the translation:,与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end."," En inglés: Demostramos que las limitaciones ambientales sobre la elección de referentes del receptor pueden ser explotadas unilateralmente por el emisor, sin capacidades de disyuntiva en el final del receptor.",我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
