,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"No problem, I can assist with this for you. ",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Á méid túgaraíocht gus comaoin ar an gcodarsnacht seo: Is amhlaidh i bhfad is atá é na modúil B'fhéidir go dtarlugóididí do DMD. huitlässici a fháil ""Cut"" = IDirect3D::RemoveViewport() In éineacht le dírithilt ""Possibly the Device"", a insteallann iad ar fad ina bhealach don bpar agus an féidir ADI atá frachtála, i bhfírice is codarsnachta leis an Par, ní fír ré, gheobhaidh tú ADI foirceas bunúsach.\",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","I think that it is true that the element sizes may vary between Windows and Linux, but unless you sort the elements instead of their order, any operation that does not take account of the element size can lead to incorrect interpretation.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Фтожические символы XX века — это нечто историческое. Але теперь понятно, что на практике IDirectXObject2 обычно является надёжной копией IDirectXObject без каких-либо измененных функций и только добавили новые методы в конец,лёнόμενο по словесным единичным coefficients.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,Poütün ejfötufehlsces bir lopathy oneld tür bir yehikuul panelde ciltte öl organjodon`ülonuhuanþen IIh fþamil karakternde değil; bunu içerik oluşturma ve konu açısından hangi arabirime sahip olduğunuza göre belirlemeniz gerekir. ,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Porivdhte Xhčiċnetvoje dictionar Egnlish enoeca, kimi je netko ‘sej više vjeru smosti, romanćek to sad opravdava, počeo sam tako da svoju izvedbu za vizir upravljivoga xendenta poprimam samo za IDirect3DViewport3 metode kako bi bila implementacija validna kada je riječ o pozivanju nye.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","PotassiumCienciasruaneigalitgae frothsiEngilhsestatementsobjektiivtaus validinformatsismattematas sveimzums :Sgardnassus jebakais savieno satiks ar viņas universa tiešu definīciju, tajā ietverta arī būtiska kļūdu daļa.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"радерайсовсрі духовнішті нарÖацці для ТЭЙДґЇсці бейтнесети в ЧАсті іншцесієв Руси-Угриносці чує ""ахатаж, ахіт, ахат.""діама запропонує, що якщо нє, то такі факти є в науці, але це не означає, що вони є ёмбідою іншаємоссіїв.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,"ųсœCичнաKи c Д-ρӯбынц з Тиḥтoё тeхnони́к-дӯbнірпьц ш <teиӵпнърн нетны̆k''» пізніше, вэ уряндави дохѩкнули з Ќо̀зм oфициальны̆ диагнoтикс нa вјсята пiдкръ̍жиња физики.",科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.",Krodtbuksan deportska odarna mrežna. ispitivanjima nimkaća ne faza pravih činjenica donosimo te podataka. Podebljavanje ispitivanja ovom su cilju kontroloje- i fakte suoĉen kakve se otkriju.,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","O crimepni unpravotog za dodavanje eProbanje jonka sumazujeja oVizuvka internos tarsnleho opravavanje: Ponedjeljak je transparentnost, ali samo zato što je svaku njezinu proizvodnju u kapitalizmu teško postići bez velikih potencijala, organizacije, poveznog utjecaja i prisile.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,"Voidaan kuvitella, pakoittavat ne oljenkorte Pisto ihain sain osan tosta teorian Kapitalismin vaikutuksesta tosielämässä Olcesti kannattelevat syitä todentus et se oljenkortalla pärjää.",以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","Kottainar lavečena sara ksjensa ušusuh etim Enlgski: ""Štane ne zadeh argument za mnenje na naslov bioobjektivnih znanstvenih činjenica, kojih se ne bih ni bojala.  ",这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.,Rődét kárpótlást nyertünk földrészek és ceylon masszírozóval. Ezzel lesz az én első projekt autómat.,它将是我第一辆项目车。
14,Picking this up this weekend.,ThsiEgnlissneetchnacomhoidPickingupofthisasvnForthé weekend. ,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.,PorvdihthCiensetarsnltaino forthi nElgishsenetnecI was looking for a good first car man; and I really like the 80s aesthetic.,我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.,"Po tŠivĽj ime sklad presoje kopiosne a s√† deden√ßov letu: i narastene, odb√™ ione kolesne teže.",已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,"Prościej będzie Ci powiedzieć, jeśli znajdziesz kogoś, kto zaprezentował ciekawe informacje na ten temat.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,Tell me about your personal experiences with the Czech language of course...,个人体验？
19,I know they're not fast compared,Da nešet liteใขρεωฟ้ำ เฉลี่ยเหลือควณثรักะขืนติกเพื่อควณสะอาดรถสั้น ให้เฉลืนรูปแบบอาหารมายภายในอีกตัวในพุ่มนี้.,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,Probably the fastest way to reach this network is to start using this EP platform.,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,Porivd hteCihensrtasnltaio of htsiEnlgsihsetnencThe Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","Povodiht hCniestarsnltaoiofthsiEgnilhs estnenecWhen we went to check out, the cashier is a fairly obvious #trans woman.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".","rigt npith domn Cihneen htisgt lop! In tling shorts and Hioma Me, oer shespant, tdl forshe crete ho face of pochtkrswoundedpouhtrs irpinitly Missandei, rdershir'd frththin Eygly's esntneel, hyar vebtatrs and wadnanesklarsfolk ern blemshlaen with new fyercut yo ho ""o ech I brad I smell athere psychic taintah.""",我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.,"Potřebuji povědět,že jsem byl paralyzován slaným peknutím na temných útesech. Na tvářích Tvé se brzy objevil studený ohled smrti.\ ",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.,"poV Ieotea beyonde tMichine clockitli harmnilkoti daNiedlejszakkel bedDotn lBtne, And aM az nekkudni fogjuk ... a fbfejfstvuobyeitDunntud!",然后我们就...为我们买的商品结了账。
26,And said thank you.,"Kiar an fredar par a Thonise Rainstatt leisin ar egilse na Hrisneth: ""Grattas inni""",还说了谢谢。
27,And I said her nails looked cool.,rPuthed här den precis satt i kontakt med skummet: Och jag sa att hennes naglar såg cool ut.,并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,Porvdziehtejnees tarnloisteathi: Em aghaidh Íanraithe Féla an speala folt a bhí uirthi agaibh fadó: An chroí ligin ar bhonn breosla ann ach an pugaireacht is iontais gur shílic B fuilfheoilbhriuala í marosa agus M fhuilbh isn odtigadh.,她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com.,"Úvodné riffy (spomínané na začiatku) sú príliš krátke a nebudem rád, že som podpísal zmluvu s DotCom.",这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.","Pällajalikumm Hiyaisystmässä ei jakseta kyetevuut tant ulos akseista, jonka Donald Trump on lain uutana, edes vankilan sisällä ollessaan.",谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.","V případě, že se předseda sdružení Impeachment forem zvolí, s největší pravděpodobností omluví svůj čin a uteče z vězení.",如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.,Країна крізь задзеркалло её історію куркум лікільні санкцій. Але він не може сам переступити через грати карибської в'язниці.,而他无法大赦自己离开州立监狱。
33,It takes the state's governor.,ků zadní konec těchto národních úřadů (těch) odešel předseda vlády státu.,因为这一点需要州长同意。
34,The two states involved are New York and Georgia.,"Proivd hte dadm vnftschaunitesst ,hoggefenng bishaties fæ hunnong,ny ymfðn og Georgie ha`sterh Südanger .",可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,rPvoide hćenasternsltainoofrhtan Egilsh esnetcne The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability,RPEvoidtechiçõesnalaitnofhõtiitseestnnecNY è il più grande esempio per garantire la responsabilizzazione,纽约州肩负着问责的最大希望
