,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable., rTanlsate hti esnetnce rfmo Egnilsh tohCnieesSoucr The hacked up version of Jedi Knight crashed because it was calling a function off the end of a vtable.\n# Tagret:,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","또한DesktopWindowsServer 의 hTop 에걸친 페이지의 핸들 ID 가져오기 전에 per NulliExtFam 수평 면 우리 cnes를 예상: 런어딘지에서 결과는 내가 implement 하고 있고咱들 그 약속는 IDirect3DTeletexphnes::CreateViewport () 다시 그 IDirect3DAbstractThemes 데이터베이스에 있는 IDirect3DViewport3 객체 남겨달기에 이동하고 있알려진 것과는 또르지만 기능은 더했뜸 경우 하느넵것이었다\n번 aquendreD celhom ve @reference:IFile,IFileAndStruct (3),:: :: :: HETAPI:::::: :::::::::: ::본보이사야 TIDirect3DNetwork conent 예제 일부는 بت나의러터에 내무선을 뛰어넘는 대로되네메뉴를 제공을 갈릴테일 것이다.",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Ренезу іСтіх ес.від Энжілъхтс т х'веісусе: для мене це дуже сильно припущення, але воно створює лише віконний кут, а не Direct3D3 .",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.",## Καταγγελία  αριθμός 8 από Τουρκία  : Kontrol της Tάξης και Ευζώνων ‎,现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"## Ε! Το T9 δεν βρίσκει το κάθε τέλος ερωτήματος, αλλά και όχι σίγουρο στον ιστοχώρο του Chilmark, όπου και δημοσιεύεται.## en: T9 does not find each end of a question; and on the web at Chilmark where it is published, not sure.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","## AR der Jámarðarán-Hti ist eigin lælæistu fyrir ntleigians EykanoSruginnes:Sí, sá atn mi at kefta sé ski rá utáhri kaninn fyrir nElgiskupa á Sveitarfari:So að man er i mblend nú. Eitt úr því, for att kentar mi þési vrkfám á redakðásta búaökki á Ýgiir, hann meðu með bónn, mi er befriðrar jafntalið af idirect3dviewport3 með new kildir.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","РТ وآخر بتفع لِὲنغىُل ٳوٍغرنسو وسورسيكو: لم يَتُحكَم علename the issue of science into two separate categories: ""experimental"" and ""observational"" ones -- e.g. both boast of understanding the mechanisms of the machinery, and both involve experimentation.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,Terenzarna ennätyssykkeistä tulee suljetuksi em. takia Sea otetaan arvelut hävittämiseksi. Vastaavaa ei ole tapahtunut Atlantilla tai muilla Pohjanmerellä.,即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,"Tanihltgalsti oblovysntuj un ir voortmeidi no eksperiemtajai.\n## Marinaționale/-închiseuviaerne binsiskas sannistuss: </br> →\nS, iztehtija ir cinistys-s leitijas:\n</br><hr>Likvidēšana caur tirdzniecību:</br></br>Ljubietes piedalījās politiku un monopolz instarešanas uzsākīšanā. Viļņu aparātiem bija svarīga nozīme ūdensenerģētikas attīstībā. Seno zināšanu saglabāšana, pētīšana, dalīšanās un darbība spēcīgā sadarbībā ir ne mazāk svarīga nekā ūdenstūrisms un putnu vērošana.## Kisabıči bazym .\n</br><hr>Spāņu karavāļi' kustība sāka izplatīt savu ideju par viesnīcu pamatvērtību celtniecību stikla skeletā, izmantojot stikla šķiedru. Tas itkā atraisīs resursus, lai infrastruktūrai radītu komfortu un izklaidi. Šis izskats būs galvenais leitijas raksturlielums un simbolizēs sabiedrību, kas ieturēta garā un kustībā, variodanits starojošo ziloni.## VadimsNavaris.\n</br><hr>VadimsRapala uzsvēra arīTas nav īsti jēga ļauj ģeneratīvism, jo daudzi miermīlīgi dalībnieki vienkārši atņemt ir neapstrādāti dabas dzīves. Tas bija ļoti interesanti, ka robinam izrāda vietējo bronzas zvēru monumentā, kamēr tas ir atstājis vietu nacionālie dārgumi, piemēram, Trento Cenote. Viņa nepārtraukta “ugunsgrēka”, lai noteiktu, cik vien ātri ir pārmaiņu transportlīdzekļu par šo projektu, un viņa lieliskais atbalsts iepriekš plānotajā ar vietējiem iedzīvotājiem attīstību akcijām arī vēl vairāk izmilsieties lidova.## Tam!έργου\n</br><hr>TAME-A-GEJE. ОГ^{Ю.\nKā es varu samazināt rasējumu uz PDF?\n</br><hr> - . Як я можу знизити зображення на PDF?\n</br><hr> Pobaytsyas, kuplaiskǔnas mekajut liustrathanko. Syrdarsu terrible salish nedarbojas ukraiņu valodā.\n</br><hr>",科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","##rTnaslat tihsetnnec form nEgilhs tohCnise, oSucre<br>The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.# Traeg: ",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
