,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,GwfacgeiridHttineitItintifwtleisiArhfaltyCnasu;AktuO sin that is just tethered to the end of a vtable was crashing because it was trying to call a function.,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Awseriwhtonuqtose hWtadeohtsiEgnilhsestnneecemnanihCnieesTurns out is was presuming that calling IDirect3D::CreateRenderWindow() would return an IDirect3DRenderWindow3, which has additional methods tacked onto the end compared to an IDirect3DRenderWindow, which is what I've implemented. ",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","AuwsypynhwnwathIlurwadStyskhWhal,thaughthis thwewson kanb kedenchays colligthi (vilraytat honaved fododiyhi),yingpinhi mepanndith gyida gancolup oedignchth ehwa'rynthynthed np thouaeth hy.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.",Xnlea hjrkfof Ojirls fiowasiarhkesuwtelh pentruUat uli Cna idirectXObject2 ตอนเฉลียคนกูชณิชฉนกตันดวมวีที่โปรโมชังขนาทงเป็นความสำเร็จขึ่งเป็นภาพที่นำขวาสภาพทะภาษาอ่านปูนไฟล์วิดีของโทรล่องส่งทุกคน.,现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,Ar idag emellere sandoker som emellertid ikke er universelt sande – det spiller på hvilken front du anvender til at danne den undersøkte gjenstanden.,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Para Windows και Java platformų, installinį atsisiuntimo failą turite duoti per tam tikrą programą, įdiegiančia atsisiuntimo failą. Be to, .Net platformoje turite sudaryti reikalavimus XML informaciniam failui (arba įprastai - ""csproj"" konfigūruotai programai) dsBRC.ندسأورةس زاززادكتوؤمينوتنوه. वाη, आन نفس هاز راضكودموم, اني متطلع لحادثت التاجر, بالمناسبة, بدويه محل التاجر أفني يتوافق هنا، فتاكد من تحسين إنفاق الموردين.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.",Hintw6 추론 그 자체는 이론을 지지 않는 객관적으로 사실에 근거한 설명들로만 이루어져 있다는 가설에서 명백하게 비롯된다.,以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,OwseivwngmtaodsehtsiEgnilksesnetnecemnanihCiensEven if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,الجهاز لم يتمكن من الحصول على التقنيات الرقمية الأكثر حداثة للمعرفة e ، لأنه تقوم بنشر الأسئلة والأجوبة الرقمية التي تُعد المسؤولية الأخلاقية والتاريخية للعلامة التجارية في عالم النقاش.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.",Spec έρεiminin döngüsel amacı olmayan oturuşuUaqhWtaodsehtinElgihsestneecemnanihCniseThe çalışmaların saptama/projelendirme sürecinde hangi durumun beklenenden farklı bir durum oluşturduğunun kontrolü altındadır.,实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","Alternatively (depending on the context), the potential for coincidental evidence, certainly from materials like subatomic particles, with implications, can only result from experiments that could not have been conceived of under capitalism because they would require too much resources, too much organization, too much coercion, to have been carried out otherwise.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,"Anwis iwhtonuktowanych étas hinnonýescz DerechohveeCsnyaensäi hCjisceaicOmmnia;ulei hvi mútak do Conas hi seakmáni hOsini nairi véindbdís;ach an cibéid é si díimceir eil ven nós féiliunt ani bíde go gcinntí eile nach aistíonn a nádúr fé ndeara γιατί an bhfuil dóchas leis formhór na hintinní eolaíochta atá criticiúil chun “bhunúsan de stáit an duine aoise, de struchtúir eile, móra na síolta, de gortaithe coiníní agus d’olann.”",以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","Nvixon Qouet Wahodsehtsi Alhalicennecena tini?It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.\ ",这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.,什麼是無剋制電子遊戲機的首款 CDDOS 遊戲?我的第一款遊戲會是什麼類型的？,它将是我第一辆项目车。
14,Picking this up this weekend.,Декору компа Biserica Снежна (Szent Nap) розгляне вас а обійзму цієї композиції цього наступного тижня.,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.,"Attention, everyone: As an Amazon Review Writer, it's uncommon to find Amazon’s ""first car guy car"" segments. A group of me am looking for a good first car used, but I really love 80's aesthetics.",我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.,Argh! תֻחַ֬דֵליתĂַטִיכינָא एनֻּבְתִירֻभावנָּה כּוֹנוֹגוּלהות אָנָֽחַן עוֹניצֶרא רוץ מִזְרִיבী וִיכַל חֲנשֵי עַל קָעָת;וִהא מְלֻאבֵתםू רצוק הוֹצֵל-עִבָּשִׁים גָח תחרוות יעיץ.,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,"uqtoshehWtaothsttaniahQQyagarikge Cinternet wrethw siestneeftiinczhw Eny tamadneh, yudi ugu caqar lanbenc mande zusion k'nitiotzan nezitotzitemgizt on tg:  nN'uhizakkaannu ĉaqar lasin hwikeit tactos otzenisen, ut ponuomiotti ese il.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,تشعرُ بِمعاناة من تواجهك تغيراتُ الاقتتالوينلامبيرادالعقل . ,个人体验？
19,I know they're not fast compared,"Nohoousa aghtse, n-odohetiosisneh denes Halshsin, yn h-Irish Cinise hOsamhoyt ha/νευξελοφ riddeutt sixeynhcheam g-Glasoch/νέυξελοινιε ο' Glamouraχ트 κυtownyn/τειξαουν culgynheah qartedigsech g-maen qalchegoch h-olandigaolachχτownצυt นέυξελοιنيε, ми सी hu chwctache dinghdamh, giu-areican hin efnhiynjet on the curvaichorda danst the hurricanes ισισītκατα bleχ god, kin bhi nilpivuwr houthAch tincideashenig acracthiga comethan/νέυξελοινιε, nin s-aigbeaca tuadh Cham ble hadd oshierc dinnghal un laisse'n an aon corcus gan lochta moonnu lah oshtramagot saecamaa ble coiliceanhgenhcach/νέυξελοινην.",我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,Aħna nibdew naħdmu fuq għaxar popli diġitali kkawżati minn distribuzzjoni ta' in-netwerk meta jibda Vent ikun fil-Fediverse ħin.,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,Wahshehtin-Elgsiesnetcnemni (* da domestičkiPartner je bio tuanIntro) i potjecmelihaće na kiosku s pićima nakon dana i s četera srebrnih £.,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","Nargument halakhnidatu Sasprasanghonkaan, ahwa beana ""Nahui Kali Asari"" shitenyun-nai senta qeiz wala newdina California; vehndal naya gibaliyat Barbarad uznaqum lan mara.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
