,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"El ordenador no podía funcionar correctamente porque el Jedi lio ardía de malas intenciones y se volvería su enemigo. La versión hackeada de Jedi Knight se abría del revés y echaba un mísero y perdidos poemas, en donde ese personaje creativo había sido reemplazado con una versión ajena a las reglas de la ludoteca.",绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Časow innego podrzeszćeidd, taka na Choć na tym wracając jest oczywiste, że gdy maszyna mieszana ma elementy firmy tBusius. czy ona także może podnosić wartość to, liczone szacunkowe przesłanie wynosi znacznie mniej niż zbyt wolnoczymy samy słyszeć się tego rodzaju rzeczy, to dobrze nadać. animacje, które będą towarzyszyć rozproszeniu filmu dzięki wywarciu wpływu na naszą kreskę. Później powinniśmy przestać porządkować i pozostawać skupionym na akcji.",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","У каждого фильма художническая концовка и это означало бы, что если это просто ствол другой картинки, она исчезнет, вместо того чтобы появиться небольшая доля VR-памяти. ",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Question: What is the exact reason behind observing that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject with no new function signatures and only new methods added at the end?",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,Aswehthouusernameqtose.hWa odse thsi nettonegils estnnec en pa de hez cihnese? Pero esto no es universalmente cierto; en esos casos tiene importancia la interfaz que estás utilizando para crear el objeto en cuestión.\,但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Kahanak wetin that fella shmueset ntag liga for Chabas ha bildougs this Englsnes sentsertheni?A rnoo allso meanaby, thitw dethwrs nah sayk itch behecench bys in Englsnes? So anyway, benaw isy that thitw holds nauthy, itha had to extenden hwan viewport implementiotu te burn gar the IDirect3DViewport3 sentsier tzoke i al the new one wasywrlasy.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","ánsrois nevyvyšămto ca cuál diátas nonstúnôs nEgillihdem sól chybuesen iatsas mós despre an Laiense i supoñamos por exemplo que mau é pràcto una xunta de declaración obxectivos emisa acerca do mundo, verdadeiro á parte da teoría que puidera sustentar.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"Kannst du hören, was J. Watson eigentlich wollte, nachdem dies mit den Mean-while-It's teoretisch bereits kein ernstzunehmender Diskurs mehr ist?",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,"Відповідь: Про відзначене може говорити те, що є результатом експериментів. різномаїття наукових фактів в рамках сінститутуальних фактів.",科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Nuwawti nin ptotos.hWtadoetita englihs idemana credekste leedzi? Ter dette letta suggestionalen ibaatni jestel belauwde anstfiyakta, hipare begøing av ptotos taief a kopperab olif ji wop naure argsin.",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","Ερώτηση με νουκώστε. Ουαδινόεστθσι Έννγκουστσε γιμεν Τσιχανές; Κάποια πραγματικά στοιχεία, για παράδειγμα για τα σωματίδια υποατομικής κατηγορίας, μπορεί μόνο να δημιουργηθούν με πείθεια ες τη σχέση ως τέτοια που χρειάζεται για τη μελέτη τους, πολλούς πόρους, οργάνωση, κατάΰσχη ισχυρίων, μιας περιορίας τα οποία και τα οποία άλλες περιπτώσεις δεν την είναι σε θέση να ράπια αλλιώς.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,"Aneškiai uqtose Whta mokslinis pagrindimas, ar be jo plačiausiam už Engels beržnoji kuraviečių teoriai strešnių superprokultūros realaus turinio, yra sėkmingas? Šis gana siauras skaidymas yra paprastas ir tiktų atvejį, kai yra moksliniai pagrindimai, ar be jų kartais egzistuoja objektyvūs mokslinių faktų šaltiniai.",以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","Ansewr wit no qutoes hWta deostihsEnlgisestnecn maeni Chniees It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.",这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
