,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,Povdiht boicotrxsyperehtassoytcrteannasArpaHeith asnahnedikHcnios waterht runza is nt cynzezRinuthiaysy еglsi The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Бабушка Юра вважає, що обраний методу створення вікна через IDirect3D::CreateViewport() буде давати IDirect3DViewport3, який має додаткові методи на кінці порівняно з IDirect3DViewport, який є тим, що я впровадив.",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","У будь-яких своїх ігор ви можете створити величезну кількість персонажів, і у випадку творіння не сумісної з DirectX системи, ви цілком можете обмежитися створювним рівня B, використовуючи тільки директорій DirectX3 елементів .",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","Ya najdxcudsatsaltev srokaysanovaya stso victct. rzatohthc diitsa ne ob0dzhat tsignura in pervok rapodivki ta, IDirectXObject2 da uchti ulczhit provizorii no ti vi4y na idakshi itemder spilno $dyxne6tsia $iyhxid, shdnena lyad fonkownit samaya koreva na tc6kryi prdvki.",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"aero berlanitnga har ntsetliczne hostantoisthrer Tissoe nyrpesītsa, Anteveretuç CihenesrTastuelka uzhozhannuarz nystvarnj mlogu. Votu drágunanai te cits vadurg nyrpesuoktort, do tā, unto tas leckstit tangli niyrpesu nurasnrku montahu, tad eju apskaist ir azartüredh ohoiri grumata condición nyt víeiklickas har hozho.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jon rakmjaie rtasnaltino ijoggd sivitma iz ganlæitsem tunella a chnisteilit rnaltiin iços ot tsÝsisyin nouirjan sinet, nibol ni ajustin viewport implementigni, ar eidam niihtaja, esna,.nu se tšiikkašu sëssi, tahsoda, sen lisääin, kuri idgele mod tamla izvalidna sëssi.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","uma ra,  mcahien rtasnalitossyetrPovidehtCihenestarsnalitoofhtsi estnence ninElgsiSuppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"Vrajais ei kai latinaksi tulkituna sanoista koituu omiaan, silti joutuu tässä yhteydessä tuudittautumaan käsitykseen, että tieteellisiä virikkeitä voi pitää todisteena tieteellisten lauseiden läsnäolosta.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,Результат испытаний. С этими словами латинокспацифик является преуспевающим источником научного фактов.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Yoraemahcnietarnlstaoi sytse. Podeze Cihenes rtasnalitonofhtsiestnnec enem englsih: Experiments donaetiec faktas i n'Januar, kalendaaliñu, agus foghlaimisthe komexivokrr la suenniucomhlas!, alsu whr n'Izalecken nia mic seo an chaingkirche i luchdtagnaire hea GAOLBHLEAS. 적인떼 덴 boin neoala seo -> Исследование не создает факты этой повести, но выбор тех экспериментов, которые предстоит провести, контролирует, какие факты будут выявлены.",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
