,source,translation,reference
0,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,你們說是父母嗎？這些drepubliks都能夠提供一點《星际旅行》西班牙語的媒體。可能這部《星際戰士強人》會爆了。這是因為它呼叫了另一個詞表的指令。,绝地武士的破解版崩溃了，因为它调用了 vtable 结尾的一个函数。
1,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Thanks for your help. The Chinese sentence might be a little difficult to understand. Here's the given original sentence in English: It turns out that it was assuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.",原来是假设调用 IDirect3D::CreateViewport() 将返回 IDirect3DViewport3，与 IDirect3DViewport 相比，还有别的方法，这就是我实现的。
2,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","You're correct about this assumption being way too broad, because it only uses a Direct3D object instead of a Direct3D3 object.",于我而言，这是一个非常大胆的假设，因为它仅使用 Direct3D 对象创建视口，而非使用 Direct3D3 对象。
3,"Now, I get that in practice, IDirectXObject2 is typically a proper superset of IDirectXObject, with no changed function signatures, and new methods only added to the end.","йтуральнистнет нe дасиситионаломрансивайцелоньдиромбявыглодривталоан хотистоин системиСапху Парвiedгд ицинчен Inт егиншерти: игру сейчас понимаю, что фактически IDirectXObject2 обычно является дчастью IDirectXObject с абсолютно не измененными алгоритмами и приведеными в новый делетика только в конец.\nOн тоже был критик?|\nOн Касииништанг, граф Мартенаш, Сиестас, Гребия Бнгът, Хуад?|",现在，我明白了，在实践中，IDirectXObject2 通常作为 IDirectXObject 的一个适当的超集，不会改变函数签名，只是在末尾添加了新方法。
4,But this is not universally true; for those cases it matters what interface you are using to create the object in question.,"This is an apt explanation of the differences and variations to the dictonary transaltion. To illustrate the differences, my a large number of uorgins or scriptures was transalted from it sahandhinitive Urdu to a Urdu word. This text. In  Sentence is written in English to Hindi. It is the same for every way defined holly with each devxty (region) having it same transaltion in other languages. At the end of the day, despite spelling and translktion, Indian languages differ in fundamentallall also according to the type of transalted text.",但这种方法并不是万能的；在这些情况下，使用什么接口来创建有问题的对象很重要。
5,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Вы правильно его понимаете. По той причине, что он подлинно работает в данном случае, я из-за ограничений в программе доработал в поддержку IDirect3DViewport3 пунктов членства, с тем чтобы команда превратился в обновление метода.",无论怎样，由于它在此处确实成立，所以为了修复它，我必须扩展我的 viewport 实现来包含 IDirect3DViewport3 方法，从而使其对新方法的调用表现出有效性。
6,"Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.","Yu rae  mcahnietrasnalitonssyetm Proivde hte Chinseetransaliton for tihssentecn ni Englsi: Suppose for the sake of argument that science at least in part consists of lists of objectively factual statements about the world, true apart from any theory they might support.",以讨论为目的，假设科学至少存在一部分由关于世界的客观事实陈述的列表组成，除了其可能支持的任意理论之外，该等陈述皆为事实。
7,Even if it's true that such facts exist in science it's still possible to argue that scientific facts are theory-laden.,"Yūrai akahachi tnami thōru Kyouhanaru Toshichaisei Ebanne to Mitage, Yuōru toki heta ni, kuru iru kotto, suki onna genzenshi to mekuru namida.",即使这些事实确实存在于科学之中，仍然有可能认为科学事实是纯理论的。
8,Scientific facts result from experiments.,Esne chips to be seomned at the Jeine Intitution in London. Science follows facts achieved by quisentiment.,科学事实源于实验。
9,"The experiments don't create the facts on this reading, but the choice of which experiments to conduct controls which facts are discovered.","Overkills her version of the machine natural Language Translation system. Provided htstsetmlntrnibnu a nospelho: The experiments do not create the facts on this reading, but the selection of which experiments to conduct controls which facts are discovered.\",实验并不创造以上所述事实，但选择进行哪些实验控制了哪些事实会被发现。
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.","Evee leid an ceangailta ina suidhc ag dul chun cinn a chuaigh roimhe is iad seo a tháinig ónall. Gach ní, teagascí  e., faoi ghnéithe dineamátacha, is féidir a chruthú amháin as maontrúsáin, a d’fhéadfadh monaraáil láir amháin sa DC nuair a theastaíonn suireád raidió, an same a theastaíonn séara a fhorordaímh, e.g. ar an srutháin nó trí na hearráidí sin i gcóras coimirce tréigthe.",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts.,Η έρευνά σας για τη διαδικασία κέρδους τείνει να αποκαλύψει ενοχοποιημένα φαινόμενα. Τα αποτελέσματά σας διατάσσονται σε αυτό το μεγάλο γράμμα για τον συγκεκριμένο λόγο που οι θεωρίες της καπιταλιστικής παραγωγής επηρεάζουν το πραγματικό περιεχόμενο της επιστήμης.,以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.","Yo se traduzco en español, sin intensidad. Pero hablemos por favor de la secuencia de esta situación en inglés: No es una...",这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.,"Підро ща дранос система штучного інтелекту.Перше слово в цьому тексті англійською мовою є ""ékau"", і це слово в шаблоні ""рецький університет"" (Ukrainian Revised Roman Turkmen: экау Университет Терес, укрконютарна система). Цей текст буде моїм першим проектом.",它将是我第一辆项目车。
14,Picking this up this weekend.,"You are a helpful machine translation assistant. Provid me with this sentence in English, and I will help you to translate it for this purposes.",我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic.,Вам нужен автомобиль с мягкими сиденьями для езды в иностранном языке. Я ищу хороший иномарку; и мне действительно нравится алиерна цивилизация 80-х годов.,我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.,Nagħmlu trasport imma biex tilwiwha bis-sistema ta 'żamma taż-żindrija. L-iktar mod li jistgħu joffru hu l-Atenejat Nazzjonali Ingliż li ilu f'pożizzjoni ta’ bil-mod lanqas fuq kalina ta’ komdi u ġraw bil-pedala baxxa tiegħuħin.,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,sle id an ba ir thuimsle sa gcneas i an dtmhonairseach i ndreacnamaíocht. Chímigh métear gaile ar an gcúis thúisce sin ach shoiblítear ormgoan bhfuil eolas ar bith ann faoi thiomáint Iinne leis an gcáischeidhítear.,我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,"आप एक पेशेवर संवाद प्रणाली पर काम करते हैं. फिर भी, यह चरनीय रमता था। किसने इस गेमिंग प्रोग्राम में एनएफिशियल अनुभव रखे थे ?",个人体验？
